t,phi,z,omega,vz,E,E_anal
12.850000,-0.076532,19.822141,-0.066273,1.772379,2.569828,2.569827
12.860000,-0.077191,19.839865,-0.065545,1.772470,2.569828,2.569827
12.870000,-0.077843,19.857590,-0.064814,1.772555,2.569828,2.569827
12.880000,-0.078487,19.875316,-0.064079,1.772634,2.569828,2.569827
12.890000,-0.079124,19.893043,-0.063342,1.772707,2.569828,2.569827
12.900000,-0.079754,19.910770,-0.062601,1.772774,2.569828,2.569827
12.910000,-0.080376,19.928498,-0.061858,1.772836,2.569828,2.569827
12.920000,-0.080991,19.946227,-0.061111,1.772891,2.569828,2.569827
12.930000,-0.081598,19.963956,-0.060362,1.772941,2.569828,2.569827
12.940000,-0.082198,19.981686,-0.059610,1.772984,2.569828,2.569827
12.950000,-0.082791,19.999416,-0.058855,1.773022,2.569828,2.569827
12.960000,-0.083375,20.017146,-0.058098,1.773055,2.569828,2.569827
12.970000,-0.083952,20.034877,-0.057338,1.773081,2.569828,2.569827
12.980000,-0.084522,20.052608,-0.056576,1.773102,2.569828,2.569827
12.990000,-0.085084,20.070339,-0.055811,1.773118,2.569828,2.569827
13.000000,-0.085638,20.088070,-0.055044,1.773128,2.569828,2.569827
13.010000,-0.086185,20.105801,-0.054275,1.773132,2.569828,2.569827
13.020000,-0.086724,20.123533,-0.053504,1.773131,2.569828,2.569827
13.030000,-0.087255,20.141264,-0.052730,1.773125,2.569828,2.569827
13.040000,-0.087778,20.158995,-0.051954,1.773113,2.569828,2.569827
13.050000,-0.088294,20.176726,-0.051177,1.773096,2.569828,2.569827
13.060000,-0.088802,20.194457,-0.050397,1.773074,2.569828,2.569827
13.070000,-0.089302,20.212188,-0.049616,1.773046,2.569828,2.569827
13.080000,-0.089794,20.229918,-0.048832,1.773014,2.569828,2.569827
13.090000,-0.090279,20.247648,-0.048047,1.772976,2.569828,2.569827
13.100000,-0.090755,20.265377,-0.047261,1.772934,2.569828,2.569827
13.110000,-0.091224,20.283107,-0.046472,1.772886,2.569828,2.569827
13.120000,-0.091685,20.300835,-0.045683,1.772834,2.569828,2.569827
13.130000,-0.092137,20.318563,-0.044891,1.772777,2.569828,2.569827
13.140000,-0.092582,20.336291,-0.044099,1.772715,2.569828,2.569827
13.150000,-0.093019,20.354018,-0.043305,1.772648,2.569828,2.569827
13.160000,-0.093448,20.371744,-0.042510,1.772577,2.569828,2.569827
13.170000,-0.093870,20.389469,-0.041713,1.772502,2.569828,2.569827
13.180000,-0.094283,20.407194,-0.040916,1.772421,2.569828,2.569827
13.190000,-0.094688,20.424917,-0.040117,1.772337,2.569828,2.569827
13.200000,-0.095085,20.442640,-0.039318,1.772248,2.569828,2.569827
13.210000,-0.095474,20.460362,-0.038517,1.772155,2.569828,2.569827
13.220000,-0.095855,20.478083,-0.037716,1.772058,2.569828,2.569827
13.230000,-0.096229,20.495804,-0.036913,1.771956,2.569828,2.569827
13.240000,-0.096594,20.513523,-0.036111,1.771851,2.569828,2.569827
13.250000,-0.096951,20.531241,-0.035307,1.771742,2.569828,2.569827
13.260000,-0.097300,20.548957,-0.034503,1.771628,2.569828,2.569827
13.270000,-0.097641,20.566673,-0.033698,1.771511,2.569828,2.569827
13.280000,-0.097974,20.584388,-0.032893,1.771391,2.569828,2.569827
13.290000,-0.098299,20.602101,-0.032087,1.771266,2.569828,2.569827
13.300000,-0.098616,20.619813,-0.031281,1.771139,2.569828,2.569827
13.310000,-0.098924,20.637524,-0.030475,1.771007,2.569828,2.569827
13.320000,-0.099225,20.655233,-0.029668,1.770873,2.569828,2.569827
13.330000,-0.099518,20.672941,-0.028861,1.770735,2.569828,2.569827
13.340000,-0.099802,20.690648,-0.028054,1.770593,2.569828,2.569827
13.350000,-0.100079,20.708353,-0.027248,1.770449,2.569828,2.569827
13.360000,-0.100347,20.726057,-0.026441,1.770302,2.569828,2.569827
13.370000,-0.100608,20.743759,-0.025634,1.770151,2.569828,2.569827
13.380000,-0.100860,20.761460,-0.024827,1.769998,2.569828,2.569827
13.390000,-0.101104,20.779159,-0.024021,1.769842,2.569828,2.569827
13.400000,-0.101340,20.796857,-0.023214,1.769683,2.569828,2.569827
13.410000,-0.101568,20.814553,-0.022409,1.769522,2.569828,2.569827
13.420000,-0.101788,20.832247,-0.021603,1.769358,2.569828,2.569827
13.430000,-0.102000,20.849940,-0.020798,1.769191,2.569828,2.569827
13.440000,-0.102204,20.867631,-0.019993,1.769023,2.569828,2.569827
13.450000,-0.102400,20.885320,-0.019189,1.768852,2.569828,2.569827
13.460000,-0.102588,20.903008,-0.018386,1.768679,2.569828,2.569827
13.470000,-0.102768,20.920694,-0.017583,1.768503,2.569828,2.569827
13.480000,-0.102940,20.938378,-0.016781,1.768326,2.569828,2.569827
13.490000,-0.103104,20.956060,-0.015979,1.768147,2.569828,2.569827
13.500000,-0.103259,20.973741,-0.015179,1.767966,2.569828,2.569827
13.510000,-0.103407,20.991420,-0.014379,1.767783,2.569828,2.569827
13.520000,-0.103547,21.009096,-0.013581,1.767599,2.569828,2.569827
13.530000,-0.103679,21.026772,-0.012783,1.767413,2.569828,2.569827
13.540000,-0.103803,21.044445,-0.011986,1.767226,2.569828,2.569827
13.550000,-0.103919,21.062116,-0.011191,1.767037,2.569828,2.569827
13.560000,-0.104027,21.079785,-0.010396,1.766847,2.569828,2.569827
13.570000,-0.104127,21.097453,-0.009603,1.766656,2.569828,2.569827
13.580000,-0.104219,21.115119,-0.008812,1.766464,2.569828,2.569827
13.590000,-0.104303,21.132782,-0.008021,1.766271,2.569828,2.569827
13.600000,-0.104379,21.150444,-0.007232,1.766077,2.569828,2.569827
13.610000,-0.104447,21.168104,-0.006444,1.765882,2.569828,2.569827
13.620000,-0.104508,21.185762,-0.005658,1.765686,2.569828,2.569827
13.630000,-0.104561,21.203418,-0.004874,1.765489,2.569828,2.569827
13.640000,-0.104605,21.221071,-0.004091,1.765292,2.569828,2.569827
13.650000,-0.104642,21.238723,-0.003309,1.765095,2.569828,2.569827
13.660000,-0.104672,21.256373,-0.002530,1.764897,2.569828,2.569827
13.670000,-0.104693,21.274021,-0.001752,1.764699,2.569828,2.569827
13.680000,-0.104707,21.291667,-0.000976,1.764501,2.569828,2.569827
13.690000,-0.104713,21.309311,-0.000201,1.764303,2.569828,2.569827
13.700000,-0.104711,21.326953,0.000571,1.764104,2.569828,2.569827
13.710000,-0.104701,21.344593,0.001341,1.763906,2.569828,2.569827
13.720000,-0.104684,21.362231,0.002110,1.763708,2.569828,2.569827
13.730000,-0.104659,21.379868,0.002876,1.763510,2.569828,2.569827
13.740000,-0.104626,21.397502,0.003640,1.763312,2.569828,2.569827
13.750000,-0.104586,21.415134,0.004402,1.763115,2.569828,2.569827
13.760000,-0.104538,21.432764,0.005162,1.762918,2.569828,2.569827
13.770000,-0.104483,21.450392,0.005920,1.762722,2.569828,2.569827
13.780000,-0.104420,21.468018,0.006675,1.762527,2.569828,2.569827
13.790000,-0.104349,21.485643,0.007428,1.762332,2.569828,2.569827
13.800000,-0.104271,21.503265,0.008179,1.762138,2.569828,2.569827
13.810000,-0.104186,21.520885,0.008927,1.761945,2.569828,2.569827
13.820000,-0.104093,21.538504,0.009672,1.761753,2.569828,2.569827
13.830000,-0.103992,21.556121,0.010416,1.761562,2.569828,2.569827
13.840000,-0.103885,21.573735,0.011156,1.761373,2.569828,2.569827
13.850000,-0.103769,21.591348,0.011894,1.761184,2.569828,2.569827
13.860000,-0.103647,21.608959,0.012629,1.760997,2.569828,2.569827
13.870000,-0.103517,21.626568,0.013362,1.760811,2.569828,2.569827
13.880000,-0.103379,21.644175,0.014092,1.760627,2.569828,2.569827
13.890000,-0.103235,21.661781,0.014819,1.760444,2.569828,2.569827
13.900000,-0.103083,21.679384,0.015543,1.760263,2.569828,2.569827
13.910000,-0.102924,21.696986,0.016264,1.760084,2.569828,2.569827
13.920000,-0.102758,21.714586,0.016983,1.759906,2.569828,2.569827
13.930000,-0.102584,21.732184,0.017698,1.759731,2.569828,2.569827
13.940000,-0.102404,21.749780,0.018410,1.759557,2.569828,2.569827
13.950000,-0.102216,21.767375,0.019120,1.759385,2.569828,2.569827
13.960000,-0.102021,21.784968,0.019826,1.759215,2.569828,2.569827
13.970000,-0.101820,21.802559,0.020529,1.759048,2.569828,2.569827
13.980000,-0.101611,21.820149,0.021229,1.758882,2.569828,2.569827
13.990000,-0.101395,21.837737,0.021926,1.758719,2.569828,2.569827
14.000000,-0.101172,21.855323,0.022619,1.758558,2.569828,2.569827
14.010000,-0.100943,21.872908,0.023310,1.758400,2.569828,2.569827
14.020000,-0.100706,21.890491,0.023997,1.758244,2.569828,2.569827
14.030000,-0.100463,21.908073,0.024680,1.758091,2.569828,2.569827
14.040000,-0.100213,21.925653,0.025360,1.757940,2.569828,2.569827
14.050000,-0.099956,21.943232,0.026037,1.757793,2.569828,2.569827
14.060000,-0.099692,21.960809,0.026710,1.757647,2.569828,2.569827
14.070000,-0.099421,21.978385,0.027380,1.757505,2.569828,2.569827
14.080000,-0.099144,21.995959,0.028046,1.757365,2.569828,2.569827
14.090000,-0.098861,22.013532,0.028708,1.757229,2.569828,2.569827
14.100000,-0.098570,22.031104,0.029367,1.757095,2.569828,2.569827
14.110000,-0.098273,22.048674,0.030022,1.756964,2.569828,2.569827
14.120000,-0.097970,22.066243,0.030674,1.756837,2.569828,2.569827
14.130000,-0.097660,22.083811,0.031322,1.756712,2.569828,2.569827
14.140000,-0.097343,22.101377,0.031966,1.756591,2.569828,2.569827
14.150000,-0.097020,22.118943,0.032606,1.756473,2.569828,2.569827
14.160000,-0.096691,22.136507,0.033243,1.756359,2.569828,2.569827
14.170000,-0.096356,22.154070,0.033875,1.756247,2.569828,2.569827
14.180000,-0.096014,22.171632,0.034504,1.756140,2.569828,2.569827
14.190000,-0.095665,22.189193,0.035129,1.756035,2.569828,2.569827
14.200000,-0.095311,22.206753,0.035749,1.755934,2.569828,2.569827
14.210000,-0.094951,22.224311,0.036366,1.755837,2.569828,2.569827
14.220000,-0.094584,22.241869,0.036979,1.755743,2.569828,2.569827
14.230000,-0.094211,22.259426,0.037588,1.755653,2.569828,2.569827
14.240000,-0.093832,22.276982,0.038192,1.755566,2.569828,2.569827
14.250000,-0.093447,22.294538,0.038793,1.755484,2.569828,2.569827
14.260000,-0.093056,22.312092,0.039389,1.755405,2.569828,2.569827
14.270000,-0.092659,22.329646,0.039982,1.755329,2.569828,2.569827
14.280000,-0.092257,22.347199,0.040570,1.755258,2.569828,2.569827
14.290000,-0.091848,22.364751,0.041153,1.755190,2.569828,2.569827
14.300000,-0.091434,22.382302,0.041733,1.755127,2.569828,2.569827
14.310000,-0.091013,22.399853,0.042308,1.755067,2.569828,2.569827
14.320000,-0.090587,22.417404,0.042879,1.755011,2.569828,2.569827
14.330000,-0.090156,22.434954,0.043446,1.754959,2.569828,2.569827
14.340000,-0.089718,22.452503,0.044008,1.754912,2.569828,2.569827
14.350000,-0.089276,22.470052,0.044566,1.754868,2.569828,2.569827
14.360000,-0.088827,22.487600,0.045119,1.754828,2.569828,2.569827
14.370000,-0.088373,22.505148,0.045668,1.754793,2.569828,2.569827
14.380000,-0.087914,22.522696,0.046213,1.754761,2.569828,2.569827
14.390000,-0.087449,22.540244,0.046753,1.754734,2.569828,2.569827
14.400000,-0.086979,22.557791,0.047289,1.754711,2.569828,2.569827
14.410000,-0.086503,22.575338,0.047820,1.754692,2.569828,2.569827
14.420000,-0.086022,22.592885,0.048346,1.754677,2.569828,2.569827
14.430000,-0.085536,22.610431,0.048868,1.754667,2.569828,2.569827
14.440000,-0.085045,22.627978,0.049385,1.754661,2.569828,2.569827
14.450000,-0.084549,22.645525,0.049898,1.754659,2.569828,2.569827
14.460000,-0.084047,22.663071,0.050406,1.754661,2.569828,2.569827
14.470000,-0.083541,22.680618,0.050909,1.754668,2.569828,2.569827
14.480000,-0.083029,22.698165,0.051408,1.754679,2.569828,2.569827
14.490000,-0.082512,22.715712,0.051902,1.754694,2.569828,2.569827
14.500000,-0.081991,22.733259,0.052391,1.754714,2.569828,2.569827
14.510000,-0.081465,22.750806,0.052876,1.754738,2.569828,2.569827
14.520000,-0.080933,22.768353,0.053355,1.754766,2.569828,2.569827
14.530000,-0.080397,22.785901,0.053830,1.754798,2.569828,2.569827
14.540000,-0.079857,22.803449,0.054300,1.754835,2.569828,2.569827
14.550000,-0.079311,22.820998,0.054766,1.754877,2.569828,2.569827
14.560000,-0.078762,22.838547,0.055226,1.754922,2.569828,2.569827
14.570000,-0.078207,22.856096,0.055682,1.754972,2.569828,2.569827
14.580000,-0.077648,22.873646,0.056132,1.755027,2.569828,2.569827
14.590000,-0.077084,22.891197,0.056578,1.755085,2.569828,2.569827
14.600000,-0.076516,22.908748,0.057019,1.755148,2.569828,2.569827
14.610000,-0.075944,22.926300,0.057455,1.755216,2.569828,2.569827
14.620000,-0.075367,22.943852,0.057886,1.755287,2.569828,2.569827
14.630000,-0.074786,22.961406,0.058312,1.755364,2.569828,2.569827
14.640000,-0.074201,22.978960,0.058734,1.755444,2.569828,2.569827
14.650000,-0.073612,22.996515,0.059150,1.755529,2.569828,2.569827
14.660000,-0.073018,23.014070,0.059561,1.755618,2.569828,2.569827
14.670000,-0.072420,23.031627,0.059967,1.755711,2.569828,2.569827
14.680000,-0.071819,23.049185,0.060368,1.755808,2.569828,2.569827
14.690000,-0.071213,23.066743,0.060764,1.755910,2.569828,2.569827
14.700000,-0.070603,23.084303,0.061155,1.756016,2.569828,2.569827
14.710000,-0.069990,23.101863,0.061541,1.756127,2.569828,2.569827
14.720000,-0.069373,23.119425,0.061922,1.756241,2.569828,2.569827
14.730000,-0.068752,23.136988,0.062298,1.756360,2.569828,2.569827
14.740000,-0.068127,23.154552,0.062669,1.756483,2.569828,2.569827
14.750000,-0.067498,23.172118,0.063035,1.756610,2.569828,2.569827
14.760000,-0.066866,23.189685,0.063395,1.756741,2.569828,2.569827
14.770000,-0.066230,23.207253,0.063751,1.756876,2.569828,2.569827
14.780000,-0.065591,23.224822,0.064101,1.757016,2.569828,2.569827
14.790000,-0.064948,23.242393,0.064446,1.757159,2.569828,2.569827
14.800000,-0.064302,23.259965,0.064786,1.757307,2.569828,2.569827
14.810000,-0.063653,23.277539,0.065121,1.757458,2.569828,2.569827
14.820000,-0.063000,23.295115,0.065451,1.757614,2.569828,2.569827
14.830000,-0.062344,23.312692,0.065775,1.757773,2.569828,2.569827
14.840000,-0.061684,23.330270,0.066095,1.757937,2.569828,2.569827
14.850000,-0.061022,23.347850,0.066409,1.758104,2.569828,2.569827
14.860000,-0.060356,23.365432,0.066718,1.758275,2.569828,2.569827
14.870000,-0.059687,23.383016,0.067022,1.758450,2.569828,2.569827
14.880000,-0.059016,23.400601,0.067320,1.758629,2.569828,2.569827
14.890000,-0.058341,23.418188,0.067614,1.758812,2.569828,2.569827
14.900000,-0.057663,23.435777,0.067902,1.758998,2.569828,2.569827
14.910000,-0.056983,23.453368,0.068185,1.759188,2.569828,2.569827
14.920000,-0.056300,23.470961,0.068463,1.759382,2.569828,2.569827
14.930000,-0.055614,23.488556,0.068735,1.759579,2.569828,2.569827
14.940000,-0.054925,23.506153,0.069003,1.759780,2.569828,2.569827
14.950000,-0.054234,23.523752,0.069265,1.759984,2.569828,2.569827
14.960000,-0.053540,23.541353,0.069522,1.760192,2.569828,2.569827
14.970000,-0.052843,23.558955,0.069773,1.760403,2.569828,2.569827
14.980000,-0.052144,23.576561,0.070020,1.760618,2.569828,2.569827
14.990000,-0.051443,23.594168,0.070261,1.760836,2.569828,2.569827
15.000000,-0.050739,23.611777,0.070497,1.761058,2.569828,2.569827
15.010000,-0.050033,23.629389,0.070728,1.761282,2.569828,2.569827
15.020000,-0.049325,23.647003,0.070953,1.761510,2.569828,2.569827
15.030000,-0.048614,23.664619,0.071173,1.761742,2.569828,2.569827
15.040000,-0.047901,23.682238,0.071388,1.761976,2.569828,2.569827
15.050000,-0.047186,23.699859,0.071598,1.762213,2.569828,2.569827
15.060000,-0.046469,23.717482,0.071803,1.762454,2.569828,2.569827
15.070000,-0.045750,23.735108,0.072002,1.762697,2.569828,2.569827
15.080000,-0.045029,23.752736,0.072196,1.762944,2.569828,2.569827
15.090000,-0.044306,23.770367,0.072385,1.763193,2.569828,2.569827
15.100000,-0.043581,23.788000,0.072569,1.763445,2.569828,2.569827
15.110000,-0.042855,23.805636,0.072747,1.763700,2.569828,2.569827
15.120000,-0.042127,23.823274,0.072920,1.763958,2.569828,2.569827
15.130000,-0.041396,23.840915,0.073088,1.764218,2.569828,2.569827
15.140000,-0.040665,23.858558,0.073251,1.764481,2.569828,2.569827
15.150000,-0.039931,23.876204,0.073409,1.764747,2.569828,2.569827
15.160000,-0.039197,23.893853,0.073561,1.765015,2.569828,2.569827
15.170000,-0.038460,23.911505,0.073708,1.765285,2.569828,2.569827
15.180000,-0.037723,23.929159,0.073850,1.765558,2.569828,2.569827
15.190000,-0.036983,23.946816,0.073987,1.765834,2.569828,2.569827
15.200000,-0.036243,23.964476,0.074118,1.766111,2.569828,2.569827
15.210000,-0.035501,23.982138,0.074245,1.766391,2.569828,2.569827
15.220000,-0.034758,23.999803,0.074366,1.766673,2.569828,2.569827
15.230000,-0.034014,24.017472,0.074482,1.766958,2.569828,2.569827
15.240000,-0.033268,24.035143,0.074593,1.767244,2.569828,2.569827
15.250000,-0.032522,24.052817,0.074699,1.767532,2.569828,2.569827
15.260000,-0.031774,24.070493,0.074800,1.767823,2.569828,2.569827
15.270000,-0.031026,24.088173,0.074895,1.768115,2.569828,2.569827
15.280000,-0.030276,24.105856,0.074986,1.768409,2.569828,2.569827
15.290000,-0.029526,24.123541,0.075071,1.768705,2.569828,2.569827
15.300000,-0.028775,24.141230,0.075151,1.769002,2.569828,2.569827
15.310000,-0.028023,24.158921,0.075226,1.769301,2.569828,2.569827
15.320000,-0.027270,24.176616,0.075296,1.769602,2.569828,2.569827
15.330000,-0.026517,24.194313,0.075361,1.769905,2.569828,2.569827
15.340000,-0.025763,24.212014,0.075421,1.770208,2.569828,2.569827
15.350000,-0.025009,24.229717,0.075476,1.770514,2.569828,2.569827
15.360000,-0.024254,24.247424,0.075526,1.770820,2.569828,2.569827
15.370000,-0.023498,24.265134,0.075571,1.771128,2.569828,2.569827
15.380000,-0.022742,24.282847,0.075611,1.771437,2.569828,2.569827
15.390000,-0.021986,24.300563,0.075645,1.771748,2.569828,2.569827
15.400000,-0.021229,24.318282,0.075675,1.772059,2.569828,2.569827
15.410000,-0.020473,24.336004,0.075700,1.772371,2.569828,2.569827
15.420000,-0.019716,24.353729,0.075720,1.772685,2.569828,2.569827
15.430000,-0.018958,24.371457,0.075735,1.772999,2.569828,2.569827
15.440000,-0.018201,24.389189,0.075745,1.773314,2.569828,2.569827
15.450000,-0.017443,24.406924,0.075749,1.773630,2.569828,2.569827
15.460000,-0.016686,24.424662,0.075750,1.773947,2.569828,2.569827
15.470000,-0.015928,24.442403,0.075745,1.774265,2.569828,2.569827
15.480000,-0.015171,24.460147,0.075735,1.774583,2.569828,2.569827
15.490000,-0.014414,24.477894,0.075720,1.774901,2.569828,2.569827
15.500000,-0.013657,24.495645,0.075701,1.775220,2.569828,2.569827
15.510000,-0.012900,24.513399,0.075677,1.775540,2.569828,2.569827
15.520000,-0.012143,24.531156,0.075648,1.775860,2.569828,2.569827
15.530000,-0.011387,24.548916,0.075614,1.776180,2.569828,2.569827
15.540000,-0.010631,24.566679,0.075575,1.776500,2.569828,2.569827
15.550000,-0.009875,24.584446,0.075531,1.776821,2.569828,2.569827
15.560000,-0.009120,24.602216,0.075483,1.777141,2.569828,2.569827
15.570000,-0.008366,24.619989,0.075430,1.777462,2.569828,2.569827
15.580000,-0.007612,24.637765,0.075372,1.777783,2.569828,2.569827
15.590000,-0.006858,24.655544,0.075310,1.778103,2.569828,2.569827
15.600000,-0.006105,24.673327,0.075243,1.778424,2.569828,2.569827
15.610000,-0.005353,24.691113,0.075171,1.778744,2.569828,2.569827
15.620000,-0.004602,24.708902,0.075095,1.779064,2.569828,2.569827
15.630000,-0.003851,24.726694,0.075014,1.779384,2.569828,2.569827
15.640000,-0.003102,24.744490,0.074928,1.779703,2.569828,2.569827
15.650000,-0.002353,24.762288,0.074837,1.780022,2.569828,2.569827
15.660000,-0.001605,24.780090,0.074743,1.780340,2.569828,2.569827
15.670000,-0.000858,24.797895,0.074643,1.780658,2.569828,2.569827
15.680000,-0.000112,24.815703,0.074539,1.780976,2.569828,2.569827
15.690000,0.000633,24.833515,0.074431,1.781292,2.569828,2.569827
15.700000,0.001376,24.851329,0.074318,1.781608,2.569828,2.569827
15.710000,0.002119,24.869147,0.074200,1.781923,2.569828,2.569827
15.720000,0.002860,24.886968,0.074078,1.782237,2.569828,2.569827
15.730000,0.003601,24.904791,0.073952,1.782550,2.569828,2.569827
15.740000,0.004339,24.922619,0.073821,1.782863,2.569828,2.569827
15.750000,0.005077,24.940449,0.073685,1.783174,2.569828,2.569827
15.760000,0.005813,24.958282,0.073546,1.783484,2.569828,2.569827
15.770000,0.006548,24.976118,0.073402,1.783793,2.569828,2.569827
15.780000,0.007281,24.993958,0.073254,1.784101,2.569828,2.569827
15.790000,0.008013,25.011800,0.073101,1.784408,2.569828,2.569827
15.800000,0.008743,25.029646,0.072944,1.784713,2.569828,2.569827
15.810000,0.009472,25.047495,0.072783,1.785017,2.569828,2.569827
15.820000,0.010199,25.065346,0.072617,1.785320,2.569828,2.569827
15.830000,0.010924,25.083201,0.072448,1.785621,2.569828,2.569827
15.840000,0.011648,25.101059,0.072274,1.785921,2.569828,2.569827
15.850000,0.012370,25.118920,0.072096,1.786219,2.569828,2.569827
15.860000,0.013090,25.136783,0.071913,1.786516,2.569828,2.569827
15.870000,0.013808,25.154650,0.071727,1.786810,2.569828,2.569827
15.880000,0.014524,25.172519,0.071537,1.787104,2.569828,2.569827
15.890000,0.015239,25.190392,0.071342,1.787395,2.569828,2.569827
15.900000,0.015951,25.208267,0.071144,1.787685,2.569828,2.569827
15.910000,0.016661,25.226146,0.070941,1.787972,2.569828,2.569827
15.920000,0.017370,25.244027,0.070734,1.788258,2.569828,2.569827
15.930000,0.018076,25.261911,0.070524,1.788542,2.569828,2.569827
15.940000,0.018780,25.279798,0.070309,1.788824,2.569828,2.569827
15.950000,0.019482,25.297687,0.070091,1.789104,2.569828,2.569827
15.960000,0.020182,25.315580,0.069868,1.789381,2.569828,2.569827
15.970000,0.020880,25.333475,0.069642,1.789657,2.569828,2.569827
15.980000,0.021575,25.351373,0.069412,1.789930,2.569828,2.569827
15.990000,0.022268,25.369273,0.069178,1.790202,2.569828,2.569827
16.000000,0.022958,25.387177,0.068940,1.790471,2.569828,2.569827
16.010000,0.023647,25.405083,0.068698,1.790737,2.569828,2.569827
16.020000,0.024332,25.422992,0.068453,1.791001,2.569828,2.569827
16.030000,0.025016,25.440903,0.068204,1.791263,2.569828,2.569827
16.040000,0.025696,25.458817,0.067951,1.791523,2.569828,2.569827
16.050000,0.026375,25.476733,0.067694,1.791780,2.569828,2.569827
16.060000,0.027050,25.494652,0.067434,1.792034,2.569828,2.569827
16.070000,0.027723,25.512574,0.067170,1.792286,2.569828,2.569827
16.080000,0.028394,25.530498,0.066903,1.792536,2.569828,2.569827
16.090000,0.029061,25.548425,0.066632,1.792782,2.569828,2.569827
16.100000,0.029726,25.566354,0.066357,1.793026,2.569828,2.569827
16.110000,0.030388,25.584285,0.066079,1.793268,2.569828,2.569827
16.120000,0.031048,25.602219,0.065798,1.793506,2.569828,2.569827
16.130000,0.031704,25.620155,0.065513,1.793742,2.569828,2.569827
16.140000,0.032358,25.638094,0.065224,1.793976,2.569828,2.569827
16.150000,0.033009,25.656035,0.064933,1.794206,2.569828,2.569827
16.160000,0.033657,25.673978,0.064637,1.794433,2.569828,2.569827
16.170000,0.034302,25.691923,0.064339,1.794658,2.569828,2.569827
16.180000,0.034944,25.709871,0.064037,1.794880,2.569828,2.569827
16.190000,0.035582,25.727821,0.063732,1.795098,2.569828,2.569827
16.200000,0.036218,25.745773,0.063423,1.795314,2.569828,2.569827
16.210000,0.036851,25.763727,0.063111,1.795527,2.569828,2.569827
16.220000,0.037480,25.781684,0.062797,1.795737,2.569828,2.569827
16.230000,0.038107,25.799642,0.062478,1.795943,2.569828,2.569827
16.240000,0.038730,25.817602,0.062157,1.796147,2.569828,2.569827
16.250000,0.039350,25.835565,0.061833,1.796348,2.569828,2.569827
16.260000,0.039967,25.853529,0.061505,1.796545,2.569828,2.569827
16.270000,0.040580,25.871496,0.061175,1.796739,2.569828,2.569827
16.280000,0.041190,25.889464,0.060841,1.796930,2.569828,2.569827
16.290000,0.041797,25.907434,0.060505,1.797118,2.569828,2.569827
16.300000,0.042400,25.925407,0.060165,1.797303,2.569828,2.569827
16.310000,0.043000,25.943380,0.059822,1.797485,2.569828,2.569827
16.320000,0.043597,25.961356,0.059477,1.797663,2.569828,2.569827
16.330000,0.044190,25.979334,0.059129,1.797838,2.569828,2.569827
16.340000,0.044779,25.997313,0.058777,1.798010,2.569828,2.569827
16.350000,0.045365,26.015294,0.058423,1.798178,2.569828,2.569827
16.360000,0.045948,26.033277,0.058066,1.798343,2.569828,2.569827
16.370000,0.046526,26.051261,0.057707,1.798505,2.569828,2.569827
16.380000,0.047102,26.069247,0.057344,1.798664,2.569828,2.569827
16.390000,0.047673,26.087234,0.056979,1.798819,2.569828,2.569827
16.400000,0.048241,26.105223,0.056611,1.798971,2.569828,2.569827
16.410000,0.048806,26.123213,0.056241,1.799119,2.569828,2.569827
16.420000,0.049366,26.141205,0.055868,1.799264,2.569828,2.569827
16.430000,0.049923,26.159199,0.055492,1.799406,2.569828,2.569827
16.440000,0.050476,26.177193,0.055114,1.799544,2.569828,2.569827
16.450000,0.051025,26.195190,0.054733,1.799679,2.569828,2.569827
16.460000,0.051571,26.213187,0.054350,1.799811,2.569828,2.569827
16.470000,0.052112,26.231186,0.053964,1.799939,2.569828,2.569827
16.480000,0.052650,26.249186,0.053576,1.800064,2.569828,2.569827
16.490000,0.053184,26.267187,0.053185,1.800185,2.569828,2.569827
16.500000,0.053714,26.285190,0.052792,1.800303,2.569828,2.569827
16.510000,0.054240,26.303193,0.052397,1.800417,2.569828,2.569827
16.520000,0.054761,26.321198,0.051999,1.800528,2.569828,2.569827
16.530000,0.055279,26.339204,0.051599,1.800636,2.569828,2.569827
16.540000,0.055793,26.357211,0.051197,1.800740,2.569828,2.569827
16.550000,0.056303,26.375218,0.050793,1.800841,2.569828,2.569827
16.560000,0.056809,26.393227,0.050386,1.800938,2.569828,2.569827
16.570000,0.057311,26.411237,0.049977,1.801032,2.569828,2.569827
16.580000,0.057809,26.429248,0.049566,1.801122,2.569828,2.569827
16.590000,0.058302,26.447260,0.049153,1.801209,2.569828,2.569827
16.600000,0.058792,26.465272,0.048738,1.801293,2.569828,2.569827
16.610000,0.059277,26.483286,0.048321,1.801373,2.569828,2.569827
16.620000,0.059758,26.501300,0.047901,1.801450,2.569828,2.569827
16.630000,0.060235,26.519315,0.047480,1.801523,2.569828,2.569827
16.640000,0.060708,26.537330,0.047057,1.801593,2.569828,2.569827
16.650000,0.061176,26.555346,0.046632,1.801660,2.569828,2.569827
16.660000,0.061641,26.573363,0.046205,1.801723,2.569828,2.569827
16.670000,0.062100,26.591381,0.045776,1.801783,2.569828,2.569827
16.680000,0.062556,26.609399,0.045345,1.801840,2.569828,2.569827
16.690000,0.063007,26.627418,0.044912,1.801893,2.569828,2.569827
16.700000,0.063454,26.645437,0.044478,1.801943,2.569828,2.569827
16.710000,0.063897,26.663456,0.044042,1.801990,2.569828,2.569827
16.720000,0.064335,26.681477,0.043604,1.802033,2.569828,2.569827
