t,phi,z,omega,vz,E,E_anal
43.100000,6.174595,391.625041,0.011559,11.109946,94.040714,94.039612
43.110000,6.174711,391.736140,0.011596,11.109853,94.040714,94.039612
43.120000,6.174827,391.847238,0.011633,11.109762,94.040714,94.039612
43.130000,6.174944,391.958335,0.011669,11.109672,94.040714,94.039612
43.140000,6.175061,392.069432,0.011706,11.109583,94.040714,94.039612
43.150000,6.175178,392.180527,0.011743,11.109496,94.040714,94.039612
43.160000,6.175295,392.291621,0.011780,11.109410,94.040714,94.039612
43.170000,6.175413,392.402715,0.011816,11.109325,94.040714,94.039612
43.180000,6.175532,392.513808,0.011853,11.109241,94.040714,94.039612
43.190000,6.175651,392.624900,0.011889,11.109159,94.040714,94.039612
43.200000,6.175770,392.735991,0.011925,11.109078,94.040714,94.039612
43.210000,6.175889,392.847082,0.011962,11.108998,94.040714,94.039612
43.220000,6.176009,392.958171,0.011998,11.108920,94.040714,94.039612
43.230000,6.176129,393.069260,0.012034,11.108843,94.040714,94.039612
43.240000,6.176249,393.180348,0.012070,11.108767,94.040714,94.039612
43.250000,6.176370,393.291435,0.012106,11.108692,94.040714,94.039612
43.260000,6.176492,393.402522,0.012141,11.108619,94.040714,94.039612
43.270000,6.176613,393.513608,0.012177,11.108547,94.040714,94.039612
43.280000,6.176735,393.624693,0.012213,11.108476,94.040714,94.039612
43.290000,6.176857,393.735777,0.012249,11.108407,94.040714,94.039612
43.300000,6.176980,393.846861,0.012284,11.108339,94.040714,94.039612
43.310000,6.177103,393.957944,0.012320,11.108272,94.040714,94.039612
43.320000,6.177227,394.069026,0.012355,11.108206,94.040714,94.039612
43.330000,6.177350,394.180108,0.012390,11.108142,94.040714,94.039612
43.340000,6.177474,394.291189,0.012425,11.108079,94.040714,94.039612
43.350000,6.177599,394.402270,0.012461,11.108017,94.040714,94.039612
43.360000,6.177724,394.513350,0.012496,11.107957,94.040714,94.039612
43.370000,6.177849,394.624429,0.012531,11.107898,94.040714,94.039612
43.380000,6.177974,394.735508,0.012565,11.107840,94.040714,94.039612
43.390000,6.178100,394.846586,0.012600,11.107784,94.040714,94.039612
43.400000,6.178226,394.957663,0.012635,11.107729,94.040714,94.039612
43.410000,6.178353,395.068740,0.012670,11.107675,94.040714,94.039612
43.420000,6.178480,395.179817,0.012704,11.107623,94.040714,94.039612
43.430000,6.178607,395.290893,0.012739,11.107572,94.040714,94.039612
43.440000,6.178734,395.401968,0.012773,11.107522,94.040714,94.039612
43.450000,6.178862,395.513043,0.012807,11.107473,94.040714,94.039612
43.460000,6.178990,395.624118,0.012842,11.107426,94.040714,94.039612
43.470000,6.179119,395.735192,0.012876,11.107380,94.040714,94.039612
43.480000,6.179248,395.846265,0.012910,11.107336,94.040714,94.039612
43.490000,6.179377,395.957338,0.012944,11.107293,94.040714,94.039612
43.500000,6.179507,396.068411,0.012978,11.107251,94.040714,94.039612
43.510000,6.179637,396.179483,0.013012,11.107210,94.040714,94.039612
43.520000,6.179767,396.290555,0.013046,11.107171,94.040714,94.039612
43.530000,6.179898,396.401627,0.013079,11.107133,94.040714,94.039612
43.540000,6.180029,396.512698,0.013113,11.107097,94.040714,94.039612
43.550000,6.180160,396.623769,0.013146,11.107062,94.040714,94.039612
43.560000,6.180292,396.734839,0.013180,11.107028,94.040714,94.039612
43.570000,6.180424,396.845909,0.013213,11.106995,94.040714,94.039612
43.580000,6.180556,396.956979,0.013247,11.106964,94.040714,94.039612
43.590000,6.180688,397.068049,0.013280,11.106934,94.040714,94.039612
43.600000,6.180821,397.179118,0.013313,11.106906,94.040714,94.039612
43.610000,6.180955,397.290187,0.013346,11.106879,94.040714,94.039612
43.620000,6.181088,397.401255,0.013379,11.106853,94.040714,94.039612
43.630000,6.181222,397.512324,0.013412,11.106829,94.040714,94.039612
43.640000,6.181357,397.623392,0.013445,11.106805,94.040714,94.039612
43.650000,6.181491,397.734460,0.013477,11.106784,94.040714,94.039612
43.660000,6.181626,397.845528,0.013510,11.106763,94.040714,94.039612
43.670000,6.181761,397.956595,0.013543,11.106744,94.040714,94.039612
43.680000,6.181897,398.067663,0.013575,11.106727,94.040714,94.039612
43.690000,6.182033,398.178730,0.013608,11.106710,94.040714,94.039612
43.700000,6.182169,398.289797,0.013640,11.106695,94.040714,94.039612
43.710000,6.182306,398.400864,0.013672,11.106682,94.040714,94.039612
43.720000,6.182443,398.511930,0.013704,11.106669,94.040714,94.039612
43.730000,6.182580,398.622997,0.013736,11.106658,94.040714,94.039612
43.740000,6.182717,398.734064,0.013768,11.106649,94.040714,94.039612
43.750000,6.182855,398.845130,0.013800,11.106640,94.040714,94.039612
43.760000,6.182993,398.956196,0.013832,11.106634,94.040714,94.039612
43.770000,6.183132,399.067263,0.013864,11.106628,94.040714,94.039612
43.780000,6.183271,399.178329,0.013896,11.106624,94.040714,94.039612
43.790000,6.183410,399.289395,0.013927,11.106621,94.040714,94.039612
43.800000,6.183549,399.400461,0.013959,11.106620,94.040714,94.039612
43.810000,6.183689,399.511528,0.013990,11.106620,94.040714,94.039612
43.820000,6.183829,399.622594,0.014022,11.106621,94.040714,94.039612
43.830000,6.183969,399.733660,0.014053,11.106623,94.040714,94.039612
43.840000,6.184110,399.844726,0.014084,11.106627,94.040714,94.039612
43.850000,6.184251,399.955793,0.014115,11.106633,94.040714,94.039612
43.860000,6.184392,400.066859,0.014146,11.106640,94.040714,94.039612
43.870000,6.184534,400.177925,0.014177,11.106648,94.040714,94.039612
43.880000,6.184676,400.288992,0.014208,11.106657,94.040714,94.039612
43.890000,6.184818,400.400059,0.014239,11.106668,94.040714,94.039612
43.900000,6.184961,400.511125,0.014270,11.106680,94.040714,94.039612
43.910000,6.185104,400.622192,0.014300,11.106694,94.040714,94.039612
43.920000,6.185247,400.733259,0.014331,11.106708,94.040714,94.039612
43.930000,6.185390,400.844326,0.014361,11.106725,94.040714,94.039612
43.940000,6.185534,400.955394,0.014392,11.106742,94.040714,94.039612
43.950000,6.185678,401.066461,0.014422,11.106761,94.040714,94.039612
43.960000,6.185822,401.177529,0.014452,11.106782,94.040714,94.039612
43.970000,6.185967,401.288597,0.014482,11.106803,94.040714,94.039612
43.980000,6.186112,401.399665,0.014512,11.106827,94.040714,94.039612
43.990000,6.186257,401.510733,0.014542,11.106851,94.040714,94.039612
44.000000,6.186403,401.621802,0.014572,11.106877,94.040714,94.039612
44.010000,6.186549,401.732871,0.014602,11.106904,94.040714,94.039612
44.020000,6.186695,401.843940,0.014632,11.106933,94.040714,94.039612
44.030000,6.186841,401.955010,0.014661,11.106963,94.040714,94.039612
44.040000,6.186988,402.066079,0.014691,11.106994,94.040714,94.039612
44.050000,6.187135,402.177149,0.014720,11.107027,94.040714,94.039612
44.060000,6.187282,402.288220,0.014750,11.107061,94.040714,94.039612
44.070000,6.187430,402.399291,0.014779,11.107096,94.040714,94.039612
44.080000,6.187578,402.510362,0.014808,11.107133,94.040714,94.039612
44.090000,6.187726,402.621433,0.014838,11.107171,94.040714,94.039612
44.100000,6.187875,402.732505,0.014867,11.107210,94.040714,94.039612
44.110000,6.188024,402.843577,0.014896,11.107251,94.040714,94.039612
44.120000,6.188173,402.954650,0.014925,11.107294,94.040714,94.039612
44.130000,6.188322,403.065723,0.014953,11.107337,94.040714,94.039612
44.140000,6.188472,403.176797,0.014982,11.107382,94.040714,94.039612
44.150000,6.188622,403.287871,0.015011,11.107428,94.040714,94.039612
44.160000,6.188772,403.398946,0.015039,11.107476,94.040714,94.039612
44.170000,6.188923,403.510021,0.015068,11.107525,94.040714,94.039612
44.180000,6.189073,403.621096,0.015096,11.107576,94.040714,94.039612
44.190000,6.189224,403.732172,0.015125,11.107628,94.040714,94.039612
44.200000,6.189376,403.843249,0.015153,11.107681,94.040714,94.039612
44.210000,6.189528,403.954326,0.015181,11.107735,94.040714,94.039612
44.220000,6.189679,404.065403,0.015209,11.107791,94.040714,94.039612
44.230000,6.189832,404.176482,0.015237,11.107849,94.040714,94.039612
44.240000,6.189984,404.287560,0.015265,11.107907,94.040714,94.039612
44.250000,6.190137,404.398640,0.015293,11.107967,94.040714,94.039612
44.260000,6.190290,404.509720,0.015321,11.108029,94.040714,94.039612
44.270000,6.190443,404.620800,0.015348,11.108091,94.040714,94.039612
44.280000,6.190597,404.731881,0.015376,11.108155,94.040714,94.039612
44.290000,6.190751,404.842963,0.015404,11.108221,94.040714,94.039612
44.300000,6.190905,404.954046,0.015431,11.108288,94.040714,94.039612
44.310000,6.191060,405.065129,0.015458,11.108356,94.040714,94.039612
44.320000,6.191214,405.176213,0.015486,11.108426,94.040714,94.039612
44.330000,6.191369,405.287298,0.015513,11.108496,94.040714,94.039612
44.340000,6.191525,405.398383,0.015540,11.108569,94.040714,94.039612
44.350000,6.191680,405.509469,0.015567,11.108642,94.040714,94.039612
44.360000,6.191836,405.620556,0.015594,11.108717,94.040714,94.039612
44.370000,6.191992,405.731643,0.015621,11.108794,94.040714,94.039612
44.380000,6.192148,405.842732,0.015648,11.108871,94.040714,94.039612
44.390000,6.192305,405.953821,0.015674,11.108951,94.040714,94.039612
44.400000,6.192462,406.064911,0.015701,11.109031,94.040714,94.039612
44.410000,6.192619,406.176001,0.015727,11.109113,94.040714,94.039612
44.420000,6.192776,406.287093,0.015754,11.109196,94.040714,94.039612
44.430000,6.192934,406.398185,0.015780,11.109280,94.040714,94.039612
44.440000,6.193092,406.509279,0.015806,11.109366,94.040714,94.039612
44.450000,6.193250,406.620373,0.015833,11.109454,94.040714,94.039612
44.460000,6.193409,406.731468,0.015859,11.109542,94.040714,94.039612
44.470000,6.193567,406.842564,0.015885,11.109632,94.040714,94.039612
44.480000,6.193726,406.953660,0.015911,11.109723,94.040714,94.039612
44.490000,6.193886,407.064758,0.015937,11.109816,94.040714,94.039612
44.500000,6.194045,407.175857,0.015962,11.109910,94.040714,94.039612
44.510000,6.194205,407.286956,0.015988,11.110005,94.040714,94.039612
44.520000,6.194365,407.398057,0.016014,11.110102,94.040714,94.039612
44.530000,6.194525,407.509158,0.016039,11.110200,94.040714,94.039612
44.540000,6.194686,407.620261,0.016065,11.110299,94.040714,94.039612
44.550000,6.194846,407.731364,0.016090,11.110400,94.040714,94.039612
44.560000,6.195007,407.842469,0.016115,11.110502,94.040714,94.039612
44.570000,6.195169,407.953574,0.016141,11.110605,94.040714,94.039612
44.580000,6.195330,408.064681,0.016166,11.110710,94.040714,94.039612
44.590000,6.195492,408.175788,0.016191,11.110816,94.040714,94.039612
44.600000,6.195654,408.286897,0.016216,11.110924,94.040714,94.039612
44.610000,6.195816,408.398007,0.016241,11.111032,94.040714,94.039612
44.620000,6.195979,408.509118,0.016265,11.111143,94.040714,94.039612
44.630000,6.196142,408.620230,0.016290,11.111254,94.040714,94.039612
44.640000,6.196305,408.731343,0.016315,11.111367,94.040714,94.039612
44.650000,6.196468,408.842457,0.016339,11.111481,94.040714,94.039612
44.660000,6.196631,408.953573,0.016364,11.111596,94.040714,94.039612
44.670000,6.196795,409.064689,0.016388,11.111713,94.040714,94.039612
44.680000,6.196959,409.175807,0.016412,11.111831,94.040714,94.039612
44.690000,6.197123,409.286926,0.016437,11.111951,94.040714,94.039612
44.700000,6.197288,409.398046,0.016461,11.112071,94.040714,94.039612
44.710000,6.197453,409.509167,0.016485,11.112193,94.040714,94.039612
44.720000,6.197618,409.620290,0.016509,11.112317,94.040714,94.039612
44.730000,6.197783,409.731413,0.016533,11.112442,94.040714,94.039612
44.740000,6.197948,409.842539,0.016556,11.112568,94.040714,94.039612
44.750000,6.198114,409.953665,0.016580,11.112695,94.040714,94.039612
44.760000,6.198280,410.064792,0.016604,11.112824,94.040714,94.039612
44.770000,6.198446,410.175921,0.016627,11.112954,94.040714,94.039612
44.780000,6.198612,410.287052,0.016651,11.113085,94.040714,94.039612
44.790000,6.198779,410.398183,0.016674,11.113218,94.040714,94.039612
44.800000,6.198946,410.509316,0.016697,11.113352,94.040714,94.039612
44.810000,6.199113,410.620450,0.016721,11.113487,94.040714,94.039612
44.820000,6.199280,410.731586,0.016744,11.113624,94.040714,94.039612
44.830000,6.199448,410.842723,0.016767,11.113761,94.040714,94.039612
44.840000,6.199616,410.953861,0.016790,11.113901,94.040714,94.039612
44.850000,6.199784,411.065001,0.016813,11.114041,94.040714,94.039612
44.860000,6.199952,411.176142,0.016836,11.114183,94.040714,94.039612
44.870000,6.200120,411.287284,0.016858,11.114326,94.040714,94.039612
44.880000,6.200289,411.398428,0.016881,11.114471,94.040714,94.039612
44.890000,6.200458,411.509574,0.016903,11.114616,94.040714,94.039612
44.900000,6.200627,411.620721,0.016926,11.114763,94.040714,94.039612
44.910000,6.200796,411.731869,0.016948,11.114912,94.040714,94.039612
44.920000,6.200966,411.843019,0.016971,11.115061,94.040714,94.039612
44.930000,6.201136,411.954170,0.016993,11.115212,94.040714,94.039612
44.940000,6.201306,412.065323,0.017015,11.115364,94.040714,94.039612
44.950000,6.201476,412.176477,0.017037,11.115518,94.040714,94.039612
44.960000,6.201647,412.287633,0.017059,11.115673,94.040714,94.039612
44.970000,6.201817,412.398791,0.017081,11.115829,94.040714,94.039612
44.980000,6.201988,412.509950,0.017103,11.115986,94.040714,94.039612
44.990000,6.202159,412.621111,0.017124,11.116145,94.040714,94.039612
45.000000,6.202331,412.732273,0.017146,11.116305,94.040714,94.039612
45.010000,6.202502,412.843437,0.017168,11.116466,94.040714,94.039612
45.020000,6.202674,412.954602,0.017189,11.116628,94.040714,94.039612
45.030000,6.202846,413.065769,0.017211,11.116792,94.040714,94.039612
45.040000,6.203018,413.176938,0.017232,11.116957,94.040714,94.039612
45.050000,6.203191,413.288108,0.017253,11.117123,94.040714,94.039612
45.060000,6.203363,413.399281,0.017274,11.117291,94.040714,94.039612
45.070000,6.203536,413.510454,0.017295,11.117460,94.040714,94.039612
45.080000,6.203709,413.621630,0.017316,11.117630,94.040714,94.039612
45.090000,6.203883,413.732807,0.017337,11.117801,94.040714,94.039612
45.100000,6.204056,413.843986,0.017358,11.117974,94.040714,94.039612
45.110000,6.204230,413.955166,0.017379,11.118148,94.040714,94.039612
45.120000,6.204404,414.066349,0.017399,11.118323,94.040714,94.039612
45.130000,6.204578,414.177533,0.017420,11.118499,94.040714,94.039612
45.140000,6.204752,414.288719,0.017440,11.118677,94.040714,94.039612
45.150000,6.204927,414.399906,0.017461,11.118856,94.040714,94.039612
45.160000,6.205101,414.511096,0.017481,11.119036,94.040714,94.039612
45.170000,6.205276,414.622287,0.017501,11.119218,94.040714,94.039612
45.180000,6.205451,414.733480,0.017521,11.119400,94.040714,94.039612
45.190000,6.205627,414.844675,0.017542,11.119584,94.040714,94.039612
45.200000,6.205802,414.955872,0.017562,11.119769,94.040714,94.039612
45.210000,6.205978,415.067070,0.017581,11.119956,94.040714,94.039612
45.220000,6.206154,415.178271,0.017601,11.120143,94.040714,94.039612
45.230000,6.206330,415.289473,0.017621,11.120332,94.040714,94.039612
45.240000,6.206506,415.400678,0.017641,11.120522,94.040714,94.039612
45.250000,6.206683,415.511884,0.017660,11.120713,94.040714,94.039612
45.260000,6.206859,415.623092,0.017680,11.120906,94.040714,94.039612
45.270000,6.207036,415.734302,0.017699,11.121100,94.040714,94.039612
45.280000,6.207213,415.845514,0.017718,11.121295,94.040714,94.039612
45.290000,6.207391,415.956728,0.017738,11.121491,94.040714,94.039612
45.300000,6.207568,416.067944,0.017757,11.121688,94.040714,94.039612
45.310000,6.207746,416.179162,0.017776,11.121887,94.040714,94.039612
45.320000,6.207924,416.290381,0.017795,11.122087,94.040714,94.039612
45.330000,6.208102,416.401603,0.017814,11.122288,94.040714,94.039612
45.340000,6.208280,416.512827,0.017833,11.122490,94.040714,94.039612
45.350000,6.208458,416.624053,0.017851,11.122694,94.040714,94.039612
45.360000,6.208637,416.735281,0.017870,11.122898,94.040714,94.039612
45.370000,6.208816,416.846511,0.017889,11.123104,94.040714,94.039612
45.380000,6.208995,416.957743,0.017907,11.123311,94.040714,94.039612
45.390000,6.209174,417.068977,0.017926,11.123520,94.040714,94.039612
45.400000,6.209353,417.180214,0.017944,11.123729,94.040714,94.039612
45.410000,6.209533,417.291452,0.017962,11.123940,94.040714,94.039612
45.420000,6.209712,417.402692,0.017980,11.124152,94.040714,94.039612
45.430000,6.209892,417.513935,0.017998,11.124365,94.040714,94.039612
45.440000,6.210072,417.625180,0.018016,11.124579,94.040714,94.039612
45.450000,6.210253,417.736427,0.018034,11.124794,94.040714,94.039612
45.460000,6.210433,417.847676,0.018052,11.125011,94.040714,94.039612
45.470000,6.210614,417.958927,0.018070,11.125229,94.040714,94.039612
45.480000,6.210794,418.070180,0.018088,11.125447,94.040714,94.039612
45.490000,6.210975,418.181436,0.018105,11.125668,94.040714,94.039612
45.500000,6.211157,418.292693,0.018123,11.125889,94.040714,94.039612
45.510000,6.211338,418.403953,0.018140,11.126111,94.040714,94.039612
45.520000,6.211519,418.515216,0.018158,11.126335,94.040714,94.039612
45.530000,6.211701,418.626480,0.018175,11.126560,94.040714,94.039612
45.540000,6.211883,418.737747,0.018192,11.126786,94.040714,94.039612
45.550000,6.212065,418.849016,0.018209,11.127013,94.040714,94.039612
45.560000,6.212247,418.960287,0.018226,11.127241,94.040714,94.039612
45.570000,6.212429,419.071561,0.018243,11.127470,94.040714,94.039612
45.580000,6.212612,419.182837,0.018260,11.127701,94.040714,94.039612
45.590000,6.212795,419.294115,0.018277,11.127932,94.040714,94.039612
45.600000,6.212977,419.405395,0.018293,11.128165,94.040714,94.039612
45.610000,6.213160,419.516678,0.018310,11.128399,94.040714,94.039612
45.620000,6.213344,419.627963,0.018327,11.128634,94.040714,94.039612
45.630000,6.213527,419.739251,0.018343,11.128870,94.040714,94.039612
45.640000,6.213711,419.850541,0.018359,11.129108,94.040714,94.039612
45.650000,6.213894,419.961833,0.018376,11.129346,94.040714,94.039612
45.660000,6.214078,420.073128,0.018392,11.129586,94.040714,94.039612
45.670000,6.214262,420.184425,0.018408,11.129826,94.040714,94.039612
45.680000,6.214446,420.295724,0.018424,11.130068,94.040714,94.039612
45.690000,6.214631,420.407026,0.018440,11.130311,94.040714,94.039612
45.700000,6.214815,420.518330,0.018456,11.130555,94.040714,94.039612
45.710000,6.215000,420.629637,0.018472,11.130800,94.040714,94.039612
45.720000,6.215184,420.740946,0.018487,11.131047,94.040714,94.039612
45.730000,6.215369,420.852258,0.018503,11.131294,94.040714,94.039612
45.740000,6.215555,420.963572,0.018518,11.131542,94.040714,94.039612
45.750000,6.215740,421.074889,0.018534,11.131792,94.040714,94.039612
45.760000,6.215925,421.186208,0.018549,11.132043,94.040714,94.039612
45.770000,6.216111,421.297530,0.018565,11.132294,94.040714,94.039612
45.780000,6.216296,421.408854,0.018580,11.132547,94.040714,94.039612
45.790000,6.216482,421.520181,0.018595,11.132801,94.040714,94.039612
45.800000,6.216668,421.631510,0.018610,11.133056,94.040714,94.039612
45.810000,6.216855,421.742842,0.018625,11.133312,94.040714,94.039612
45.820000,6.217041,421.854176,0.018640,11.133569,94.040714,94.039612
45.830000,6.217227,421.965513,0.018655,11.133828,94.040714,94.039612
45.840000,6.217414,422.076853,0.018669,11.134087,94.040714,94.039612
45.850000,6.217601,422.188195,0.018684,11.134347,94.040714,94.039612
45.860000,6.217788,422.299540,0.018699,11.134609,94.040714,94.039612
45.870000,6.217975,422.410887,0.018713,11.134871,94.040714,94.039612
45.880000,6.218162,422.522237,0.018728,11.135135,94.040714,94.039612
45.890000,6.218349,422.633590,0.018742,11.135399,94.040714,94.039612
45.900000,6.218537,422.744945,0.018756,11.135665,94.040714,94.039612
45.910000,6.218724,422.856303,0.018770,11.135932,94.040714,94.039612
45.920000,6.218912,422.967664,0.018784,11.136199,94.040714,94.039612
45.930000,6.219100,423.079027,0.018798,11.136468,94.040714,94.039612
45.940000,6.219288,423.190393,0.018812,11.136738,94.040714,94.039612
45.950000,6.219476,423.301762,0.018826,11.137009,94.040714,94.039612
45.960000,6.219665,423.413133,0.018840,11.137281,94.040714,94.039612
45.970000,6.219853,423.524507,0.018854,11.137553,94.040714,94.039612
45.980000,6.220042,423.635884,0.018867,11.137827,94.040714,94.039612
45.990000,6.220230,423.747264,0.018881,11.138102,94.040714,94.039612
46.000000,6.220419,423.858646,0.018894,11.138378,94.040714,94.039612
46.010000,6.220608,423.970032,0.018907,11.138655,94.040714,94.039612
46.020000,6.220797,424.081420,0.018921,11.138933,94.040714,94.039612
46.030000,6.220987,424.192810,0.018934,11.139212,94.040714,94.039612
46.040000,6.221176,424.304204,0.018947,11.139492,94.040714,94.039612
46.050000,6.221366,424.415600,0.018960,11.139773,94.040714,94.039612
46.060000,6.221555,424.526999,0.018973,11.140055,94.040714,94.039612
46.070000,6.221745,424.638401,0.018986,11.140338,94.040714,94.039612
46.080000,6.221935,424.749806,0.018999,11.140622,94.040714,94.039612
46.090000,6.222125,424.861214,0.019011,11.140907,94.040714,94.039612
46.100000,6.222315,424.972624,0.019024,11.141193,94.040714,94.039612
46.110000,6.222506,425.084038,0.019036,11.141480,94.040714,94.039612
46.120000,6.222696,425.195454,0.019049,11.141768,94.040714,94.039612
46.130000,6.222887,425.306873,0.019061,11.142057,94.040714,94.039612
46.140000,6.223077,425.418295,0.019074,11.142347,94.040714,94.039612
46.150000,6.223268,425.529720,0.019086,11.142637,94.040714,94.039612
46.160000,6.223459,425.641148,0.019098,11.142929,94.040714,94.039612
46.170000,6.223650,425.752578,0.019110,11.143222,94.040714,94.039612
46.180000,6.223841,425.864012,0.019122,11.143516,94.040714,94.039612
46.190000,6.224032,425.975449,0.019134,11.143810,94.040714,94.039612
46.200000,6.224224,426.086888,0.019146,11.144106,94.040714,94.039612
46.210000,6.224415,426.198331,0.019157,11.144402,94.040714,94.039612
46.220000,6.224607,426.309776,0.019169,11.144700,94.040714,94.039612
46.230000,6.224799,426.421225,0.019181,11.144998,94.040714,94.039612
46.240000,6.224991,426.532676,0.019192,11.145297,94.040714,94.039612
46.250000,6.225183,426.644131,0.019204,11.145598,94.040714,94.039612
46.260000,6.225375,426.755588,0.019215,11.145899,94.040714,94.039612
46.270000,6.225567,426.867049,0.019226,11.146201,94.040714,94.039612
46.280000,6.225759,426.978512,0.019237,11.146504,94.040714,94.039612
46.290000,6.225952,427.089979,0.019249,11.146808,94.040714,94.039612
46.300000,6.226144,427.201448,0.019260,11.147113,94.040714,94.039612
46.310000,6.226337,427.312921,0.019270,11.147419,94.040714,94.039612
46.320000,6.226530,427.424397,0.019281,11.147725,94.040714,94.039612
46.330000,6.226722,427.535876,0.019292,11.148033,94.040714,94.039612
46.340000,6.226915,427.647357,0.019303,11.148341,94.040714,94.039612
46.350000,6.227109,427.758842,0.019313,11.148651,94.040714,94.039612
46.360000,6.227302,427.870331,0.019324,11.148961,94.040714,94.039612
46.370000,6.227495,427.981822,0.019334,11.149272,94.040714,94.039612
46.380000,6.227688,428.093316,0.019345,11.149584,94.040714,94.039612
46.390000,6.227882,428.204813,0.019355,11.149897,94.040714,94.039612
46.400000,6.228075,428.316314,0.019365,11.150211,94.040714,94.039612
46.410000,6.228269,428.427818,0.019376,11.150525,94.040714,94.039612
46.420000,6.228463,428.539324,0.019386,11.150841,94.040714,94.039612
46.430000,6.228657,428.650834,0.019396,11.151157,94.040714,94.039612
46.440000,6.228851,428.762348,0.019405,11.151475,94.040714,94.039612
46.450000,6.229045,428.873864,0.019415,11.151793,94.040714,94.039612
46.460000,6.229239,428.985383,0.019425,11.152112,94.040714,94.039612
46.470000,6.229434,429.096906,0.019435,11.152431,94.040714,94.039612
46.480000,6.229628,429.208432,0.019444,11.152752,94.040714,94.039612
46.490000,6.229822,429.319961,0.019454,11.153073,94.040714,94.039612
46.500000,6.230017,429.431494,0.019463,11.153396,94.040714,94.039612
46.510000,6.230212,429.543029,0.019473,11.153719,94.040714,94.039612
46.520000,6.230406,429.654568,0.019482,11.154043,94.040714,94.039612
46.530000,6.230601,429.766110,0.019491,11.154368,94.040714,94.039612
46.540000,6.230796,429.877655,0.019500,11.154693,94.040714,94.039612
46.550000,6.230991,429.989204,0.019509,11.155020,94.040714,94.039612
46.560000,6.231186,430.100756,0.019518,11.155347,94.040714,94.039612
46.570000,6.231382,430.212311,0.019527,11.155675,94.040714,94.039612
46.580000,6.231577,430.323869,0.019536,11.156004,94.040714,94.039612
46.590000,6.231772,430.435431,0.019545,11.156333,94.040714,94.039612
46.600000,6.231968,430.546996,0.019553,11.156664,94.040714,94.039612
46.610000,6.232163,430.658564,0.019562,11.156995,94.040714,94.039612
46.620000,6.232359,430.770136,0.019570,11.157327,94.040714,94.039612
46.630000,6.232555,430.881711,0.019579,11.157660,94.040714,94.039612
46.640000,6.232751,430.993289,0.019587,11.157994,94.040714,94.039612
46.650000,6.232947,431.104871,0.019595,11.158328,94.040714,94.039612
46.660000,6.233143,431.216455,0.019603,11.158663,94.040714,94.039612
46.670000,6.233339,431.328044,0.019612,11.158999,94.040714,94.039612
46.680000,6.233535,431.439635,0.019620,11.159336,94.040714,94.039612
46.690000,6.233731,431.551231,0.019627,11.159673,94.040714,94.039612
46.700000,6.233927,431.662829,0.019635,11.160012,94.040714,94.039612
46.710000,6.234124,431.774431,0.019643,11.160351,94.040714,94.039612
46.720000,6.234320,431.886036,0.019651,11.160690,94.040714,94.039612
46.730000,6.234517,431.997645,0.019658,11.161031,94.040714,94.039612
46.740000,6.234713,432.109257,0.019666,11.161372,94.040714,94.039612
46.750000,6.234910,432.220872,0.019673,11.161714,94.040714,94.039612
46.760000,6.235107,432.332491,0.019681,11.162057,94.040714,94.039612
46.770000,6.235304,432.444113,0.019688,11.162400,94.040714,94.039612
46.780000,6.235501,432.555739,0.019695,11.162744,94.040714,94.039612
46.790000,6.235698,432.667368,0.019703,11.163089,94.040714,94.039612
46.800000,6.235895,432.779001,0.019710,11.163435,94.040714,94.039612
46.810000,6.236092,432.890637,0.019717,11.163781,94.040714,94.039612
46.820000,6.236289,433.002276,0.019724,11.164128,94.040714,94.039612
46.830000,6.236486,433.113919,0.019730,11.164475,94.040714,94.039612
46.840000,6.236684,433.225566,0.019737,11.164824,94.040714,94.039612
46.850000,6.236881,433.337216,0.019744,11.165173,94.040714,94.039612
46.860000,6.237079,433.448869,0.019751,11.165523,94.040714,94.039612
46.870000,6.237276,433.560526,0.019757,11.165873,94.040714,94.039612
46.880000,6.237474,433.672187,0.019764,11.166224,94.040714,94.039612
46.890000,6.237671,433.783851,0.019770,11.166576,94.040714,94.039612
46.900000,6.237869,433.895518,0.019776,11.166929,94.040714,94.039612
46.910000,6.238067,434.007189,0.019783,11.167282,94.040714,94.039612
46.920000,6.238265,434.118864,0.019789,11.167636,94.040714,94.039612
46.930000,6.238463,434.230542,0.019795,11.167990,94.040714,94.039612
46.940000,6.238661,434.342224,0.019801,11.168346,94.040714,94.039612
46.950000,6.238859,434.453909,0.019807,11.168701,94.040714,94.039612
46.960000,6.239057,434.565598,0.019813,11.169058,94.040714,94.039612
46.970000,6.239255,434.677290,0.019818,11.169415,94.040714,94.039612
46.980000,6.239453,434.788986,0.019824,11.169773,94.040714,94.039612
46.990000,6.239651,434.900686,0.019830,11.170131,94.040714,94.039612
47.000000,6.239850,435.012389,0.019835,11.170490,94.040714,94.039612
47.010000,6.240048,435.124095,0.019841,11.170850,94.040714,94.039612
47.020000,6.240246,435.235806,0.019846,11.171210,94.040714,94.039612
47.030000,6.240445,435.347520,0.019851,11.171571,94.040714,94.039612
47.040000,6.240644,435.459237,0.019857,11.171933,94.040714,94.039612
47.050000,6.240842,435.570958,0.019862,11.172295,94.040714,94.039612
47.060000,6.241041,435.682683,0.019867,11.172658,94.040714,94.039612
47.070000,6.241239,435.794411,0.019872,11.173021,94.040714,94.039612
47.080000,6.241438,435.906143,0.019877,11.173385,94.040714,94.039612
